sport,year,month,day,timestamp,total_distance_m,minutes_per_mile,total_elapsed_time_s,avg_heart_rate_bpm,steps_per_minute,total_ascent_m,total_descent_m
running,2021,3,24,2021-03-24T01:20:27Z,1609.34,9.19520054850874,621.692,129,124.21875,4,0
running,2021,3,24,2021-03-24T01:28:54Z,1609.34,8.45865657521287,507.491,156,149.59375,9,8
running,2021,3,24,2021-03-24T01:36:58Z,1609.34,8.06446181599519,483.913,152,151.75,2,2
running,2021,3,24,2021-03-24T01:41:02Z,778.23,7.71645569620253,239.361,148,145.296875,0,0
running,2021,3,24,2021-03-24T23:49:05Z,1609.34,7.29067681435173,452.999,119,145.90625,2,0
running,2021,3,24,2021-03-24T23:56:22Z,1609.34,7.28078175895765,436.885,148,150.28125,13,10
running,2021,3,25,2021-03-25T00:01:59Z,1609.34,5.6255033557047,337.498,168,161.109375,0,2
running,2021,3,25,2021-03-25T00:07:31Z,1609.34,5.52925170068027,331.723,180,161.140625,0,5
running,2021,3,25,2021-03-25T00:13:02Z,1609.34,5.52014817863758,331.238,184,161.96875,2,0
running,2021,3,25,2021-03-25T00:16:28Z,973.33,5.67549724925942,205.942,186,162.046875,0,2
running,2021,3,25,2021-03-25T00:21:54Z,684.38,8.7913470993117,277.17,150,147.328125,0,7
running,2021,3,25,2021-03-25T00:56:45Z,1609.34,8.77122302158273,547.25,136,148.671875,2,0
running,2021,3,25,2021-03-25T01:05:46Z,1609.34,8.8992700729927,540.35,133,146.03125,2,0
running,2021,3,25,2021-03-25T01:06:41Z,164.62,7.81766248907024,47.982,134,149.671875,0,0
running,2021,3,26,2021-03-26T00:39:46Z,1609.34,8.2990099009901,497.918,138,142.65625,2,0
running,2021,3,26,2021-03-26T00:47:40Z,1609.34,7.89590815425375,473.705,141,147.9375,2,0
running,2021,3,26,2021-03-26T00:59:03Z,1609.34,8.12061762034514,683.205,134,146.734375,9,9
running,2021,3,26,2021-03-26T01:07:01Z,1609.34,7.96626076626077,477.904,143,149.0625,0,0
running,2021,3,26,2021-03-26T01:14:45Z,1609.34,7.72979827089337,463.747,144,148.453125,0,0
running,2021,3,26,2021-03-26T01:22:30Z,1609.34,7.54710185706247,465.096,151,147.234375,9,8
running,2021,3,26,2021-03-26T01:30:16Z,1609.34,7.76335745296671,465.817,152,151.03125,24,27
running,2021,3,26,2021-03-26T01:36:25Z,1290.81,7.61135073779796,366.296,153,146.859375,15,10
running,2021,3,26,2021-03-26T22:15:24Z,1609.34,7.13741351782863,428.289,141,150.03125,0,2
running,2021,3,26,2021-03-26T22:22:21Z,1609.34,6.95060896605338,417.028,161,150.296875,4,0
running,2021,3,26,2021-03-26T22:29:58Z,1609.34,7.31852660300136,456.509,152,147.703125,14,22
running,2021,3,26,2021-03-26T22:37:04Z,1609.34,7.10715421303657,426.441,157,150.65625,22,21
running,2021,3,26,2021-03-26T22:44:04Z,1609.34,6.99046129788898,419.376,159,150.6875,19,10
running,2021,3,26,2021-03-26T22:45:03Z,22.29,7.85659050966608,6.53,158,148.671875,0,0
running,2021,3,27,2021-03-27T17:50:59Z,1609.34,8.23530856616518,519.103,138,143.65625,2,0
running,2021,3,27,2021-03-27T17:58:41Z,1609.34,7.69873708381171,461.954,153,148.359375,2,0
running,2021,3,27,2021-03-27T18:07:46Z,1609.34,8.42412060301508,544.178,145,148.390625,6,8
running,2021,3,27,2021-03-27T18:15:32Z,1609.34,7.75886606884582,465.569,153,151.59375,8,13
running,2021,3,27,2021-03-27T18:23:17Z,1609.34,7.76111111111111,465.684,156,150.71875,19,11
running,2021,3,27,2021-03-27T18:31:32Z,1609.34,8.25304615384615,495.134,152,147.1875,9,7
running,2021,3,27,2021-03-27T18:31:40Z,12.42,10.5683215130024,4.894,148,151.203125,0,0
running,2021,3,28,2021-03-28T18:12:02Z,1609.34,7.33453650533224,440.027,132,150.796875,3,2
running,2021,3,28,2021-03-28T18:18:53Z,1609.34,6.84419494769074,410.614,156,152.28125,7,0
running,2021,3,28,2021-03-28T18:25:44Z,1609.34,6.8511877394636,411.108,166,151.015625,33,35
running,2021,3,28,2021-03-28T18:32:29Z,1609.34,6.55644096797849,405.29,166,149.5625,2,9
running,2021,3,28,2021-03-28T18:38:42Z,1609.34,6.20458015267175,372.274,174,155.421875,25,34
running,2021,3,28,2021-03-28T18:44:40Z,1609.34,5.96318363717208,357.799,180,156.5625,34,35
running,2021,3,28,2021-03-28T18:55:00Z,1609.34,6.38172733761599,620.717,171,152.71875,15,2
running,2021,3,28,2021-03-28T19:02:27Z,1609.34,6.61954590325765,446.624,172,155.046875,9,18
running,2021,3,28,2021-03-28T19:06:36Z,505.01,6.60487564639251,124.37,177,154.265625,4,3
running,2021,3,30,2021-03-30T00:39:11Z,1609.34,7.94267100977199,512.836,131,142.75,5,5
running,2021,3,30,2021-03-30T00:46:59Z,1609.34,7.74095238095238,468.732,146,146.125,0,0
running,2021,3,30,2021-03-30T00:54:16Z,1609.34,7.26894308943089,436.136,149,147.4375,8,2
running,2021,3,30,2021-03-30T01:01:37Z,1609.34,7.34256775253216,440.524,149,148.1875,3,8
running,2021,3,30,2021-03-30T01:08:42Z,1609.34,7.0827567995775,424.918,157,148.421875,20,7
running,2021,3,30,2021-03-30T01:16:20Z,1609.34,7.39724214009928,457.768,154,144.359375,15,25
running,2021,3,30,2021-03-30T01:16:45Z,25.3,9.00685023505709,8.494,135,151.125,0,0
running,2021,3,30,2021-03-30T01:43:13Z,1609.34,7.6460661345496,458.714,142,144.4375,4,0
running,2021,3,30,2021-03-30T01:51:05Z,1609.34,7.66573306659045,470.734,156,147.015625,15,19
running,2021,3,30,2021-03-30T01:59:16Z,1609.34,7.93327417923691,491.657,153,145.546875,25,20
running,2021,3,30,2021-03-30T01:59:29Z,10.75,10.376170212766,4.158,149,147.5,0,2
running,2021,3,31,2021-03-31T00:07:37Z,1609.34,7.31054783319706,477.555,124,148.890625,2,0
running,2021,3,31,2021-03-31T00:14:39Z,1609.34,7.0197330541743,421.144,141,150.71875,7,4
running,2021,3,31,2021-03-31T00:22:01Z,1353.22,7.4818410041841,442.716,147,145.453125,9,14
running,2021,3,31,2021-03-31T00:27:28Z,1609.34,5.4505994716521,327.036,162,163.46875,4,2
running,2021,3,31,2021-03-31T00:30:27Z,741.18,6.45545126353791,178.382,176,154.34375,0,2
running,2021,3,31,2021-03-31T00:35:45Z,1609.34,5.313470681458,318.807,186,162.21875,5,5
running,2021,3,31,2021-03-31T00:38:40Z,738.47,6.35300805305542,174.893,184,152.34375,0,2
running,2021,3,31,2021-03-31T00:44:03Z,1609.34,5.38278145695364,322.961,191,162.625,5,7
running,2021,3,31,2021-03-31T00:44:40Z,60.73,16.2363196125908,36.762,190,104.078125,0,0
running,2021,3,31,2021-03-31T00:45:39Z,229.56,6.8511877394636,58.632,175,145.046875,0,0
running,2021,3,31,2021-03-31T00:46:01Z,9.96,10.8945572705118,4.045,178,155,0,0
running,2021,3,31,2021-03-31T00:58:13Z,1609.34,7.76785403996525,485.734,161,148.375,15,8
running,2021,3,31,2021-03-31T01:06:20Z,1609.34,7.76335745296671,487.04,160,149.734375,32,36
running,2021,3,31,2021-03-31T01:13:26Z,1256,7.50696893366919,417.118,157,144.75,25,12
running,2021,4,1,2021-04-01T00:05:39Z,1609.34,8.21010101010101,512.533,138,142.046875,0,0
running,2021,4,1,2021-04-01T00:13:20Z,1609.34,7.68550143266476,461.092,146,146.84375,4,2
running,2021,4,1,2021-04-01T00:22:08Z,1609.34,8.20256880733945,527.164,142,143.59375,7,10
running,2021,4,1,2021-04-01T00:29:36Z,1609.34,7.46518229891456,447.91,150,146.703125,0,2
running,2021,4,1,2021-04-01T00:31:54Z,399.01,7.77911832946636,123.057,147,143.40625,0,3
running,2021,4,1,2021-04-01T01:05:13Z,1609.34,8.12307692307692,487.335,133,148.1875,2,0
running,2021,4,1,2021-04-01T01:13:39Z,1609.34,8.14280510018215,506.218,144,143.34375,18,12
running,2021,4,1,2021-04-01T01:15:36Z,354.97,8.36631316281971,114.822,140,140.03125,3,2
running,2021,4,1,2021-04-01T23:37:43Z,1609.34,7.95916913946588,496.469,131,141.0625,2,0
running,2021,4,1,2021-04-01T23:45:15Z,1609.34,7.53226621735468,451.883,149,149.03125,2,2
running,2021,4,1,2021-04-01T23:52:41Z,1609.34,7.43414634146341,446.08,152,148.53125,4,2
running,2021,4,1,2021-04-01T23:53:09Z,40.07,6.96685714285714,10.408,154,150.40625,0,0
running,2021,4,2,2021-04-02T00:01:22Z,1609.34,7.98999106344951,479.46,148,145.28125,32,30
running,2021,4,2,2021-04-02T00:10:18Z,1609.34,7.56412859560068,535.537,148,147.203125,13,7
running,2021,4,2,2021-04-02T00:18:56Z,1609.34,7.62433200682206,518.739,149,148.6875,24,21
running,2021,4,2,2021-04-02T00:26:07Z,1609.34,7.18521296544334,431.072,155,150.375,12,6
running,2021,4,2,2021-04-02T00:31:08Z,1029.93,7.30258644160087,296.284,154,147.34375,4,13
running,2021,4,2,2021-04-02T01:10:57Z,1609.34,8.50964467005076,522.329,142,149.71875,7,13
running,2021,4,2,2021-04-02T01:13:28Z,288.71,9.525,129.294,145,142.84375,2,0
running,2021,4,3,2021-04-03T18:43:04Z,1609.34,7.16218958611482,435.885,130,147.59375,2,2
running,2021,4,3,2021-04-03T18:49:00Z,1609.34,5.94468085106383,356.677,168,157.265625,4,0
running,2021,4,3,2021-04-03T18:54:53Z,1609.34,5.88081561061171,352.825,177,157.75,2,4
running,2021,4,3,2021-04-03T19:00:56Z,1609.34,6.04244199143951,362.563,178,155.671875,10,11
running,2021,4,3,2021-04-03T19:06:39Z,1609.34,5.71784267746749,343.06,183,158.375,0,3
running,2021,4,3,2021-04-03T19:09:18Z,266.91,6.77675593734209,67.428,177,150.875,0,0
running,2021,4,3,2021-04-03T19:47:31Z,1609.34,7.43620737454949,446.177,142,148.515625,0,0
running,2021,4,3,2021-04-03T19:50:10Z,575.32,7.38705590746351,158.445,159,151.578125,2,0
running,2021,4,3,2021-04-03T19:59:22Z,1332.44,8.23783783783784,549.582,143,143.21875,3,3
running,2021,4,4,2021-04-04T17:15:39Z,1609.34,7.59411098527746,471.18,140,145.9375,4,0
running,2021,4,4,2021-04-04T17:22:32Z,1609.34,6.88636713735558,413.186,154,149.625,2,0
running,2021,4,4,2021-04-04T17:29:38Z,1609.34,7.10527152317881,426.275,155,150.75,9,14
running,2021,4,4,2021-04-04T17:38:17Z,1609.34,7.2532179556517,518.124,137,146.875,25,28
running,2021,4,4,2021-04-04T17:45:20Z,1609.34,7.04925098554533,422.975,143,151.125,17,15
running,2021,4,4,2021-04-04T17:52:18Z,1609.34,6.98318146316063,418.943,158,150.875,13,5
running,2021,4,4,2021-04-04T17:59:19Z,1609.34,7.01789638932496,421.023,157,151.109375,29,31
running,2021,4,4,2021-04-04T18:08:21Z,1609.34,7.07155286053256,541.551,144,150.40625,13,24
running,2021,4,4,2021-04-04T18:15:23Z,1609.34,7.03077326343381,421.792,153,150.765625,9,4
running,2021,4,4,2021-04-04T18:22:25Z,1609.34,7.03630640083945,422.149,155,150.890625,21,10
running,2021,4,4,2021-04-04T18:29:36Z,1609.34,7.18713826366559,431.181,149,150.921875,23,40
running,2021,4,4,2021-04-04T18:38:37Z,1609.34,7.09962943356273,540.528,152,148.890625,20,18
running,2021,4,4,2021-04-04T18:45:38Z,1609.34,7.02708933717579,421.652,151,151.109375,10,4
running,2021,4,4,2021-04-04T18:54:39Z,1609.34,7.01239215686274,540.201,150,148.921875,14,11
running,2021,4,4,2021-04-04T19:01:39Z,1609.34,7.00689655172414,420.386,157,151.53125,28,16
running,2021,4,4,2021-04-04T19:08:45Z,1609.34,7.09587301587302,425.758,157,150.90625,8,25
running,2021,4,4,2021-04-04T19:16:33Z,1609.34,7.06596417281349,468.706,155,149.90625,7,4
running,2021,4,4,2021-04-04T19:23:38Z,1609.34,7.08462757527734,425.09,165,151.5,18,13
running,2021,4,4,2021-04-04T19:26:24Z,209.52,7.28473655621945,108.529,146,146.234375,0,0
running,2021,4,4,2021-04-04T19:41:56Z,1609.34,8.53401209035953,511.972,155,148.484375,49,19
running,2021,4,4,2021-04-04T19:42:07Z,10.3,8.89042094796155,3.414,173,156,0,0
running,2021,4,6,2021-04-06T00:17:41Z,1609.34,7.79267867518884,470.997,124,146.5,6,0
running,2021,4,6,2021-04-06T00:25:09Z,1609.34,7.45688073394495,447.43,145,149.59375,2,2
running,2021,4,6,2021-04-06T00:32:50Z,1609.34,7.46102920723227,461.258,140,147.609375,9,12
running,2021,4,6,2021-04-06T00:40:03Z,1609.34,7.21420118343195,432.845,142,149.625,0,0
running,2021,4,6,2021-04-06T00:40:57Z,13.45,6.34249231496808,3.18,142,150,0,0
running,2021,4,6,2021-04-06T21:10:19Z,1609.34,7.63953289661065,480.833,131,146.96875,0,0
running,2021,4,6,2021-04-06T21:19:23Z,1609.34,7.64824636441403,543.61,149,147.828125,2,2
running,2021,4,6,2021-04-06T21:26:39Z,1609.34,7.270913526701,436.309,151,149.671875,5,3
running,2021,4,6,2021-04-06T21:34:53Z,1609.34,7.16027762947144,494.073,147,147.734375,24,7
running,2021,4,6,2021-04-06T21:42:29Z,1609.34,6.89167523124358,455.539,151,148.1875,18,20
running,2021,4,6,2021-04-06T21:50:05Z,1609.34,7.13551476456504,456.943,152,149.09375,19,20
running,2021,4,6,2021-04-06T21:50:49Z,152.66,7.01422594142259,39.919,161,152.453125,0,0
running,2021,4,8,2021-04-08T01:35:42Z,1609.34,7.97336504161712,495.151,125,145.515625,4,0
running,2021,4,8,2021-04-08T01:43:49Z,1609.34,7.74989887315805,487.227,135,147.640625,2,0
running,2021,4,8,2021-04-08T01:51:37Z,1609.34,7.74542304360381,467.352,137,148.3125,2,2
running,2021,4,8,2021-04-08T01:59:54Z,1609.34,7.8199416909621,497.197,140,147.8125,6,4
running,2021,4,8,2021-04-08T02:01:59Z,4.1,13.9120331950207,2.127,151,142,0,0
running,2021,4,9,2021-04-09T00:26:25Z,1609.34,7.42797009138743,445.698,149,150.171875,2,7
running,2021,4,9,2021-04-09T00:29:03Z,606.5,6.99410691003911,158.151,170,149.5,0,0
running,2021,4,9,2021-04-09T00:34:25Z,1609.34,5.35377245508982,321.202,181,166.75,2,2
running,2021,4,9,2021-04-09T00:36:31Z,368.21,9.2459152016546,126.934,165,133.59375,0,0
running,2021,4,9,2021-04-09T00:41:52Z,1609.34,5.34523714627342,320.709,182,165.1875,2,2
running,2021,4,9,2021-04-09T00:43:00Z,111.28,16.2363196125908,67.373,168,113.578125,0,0
running,2021,4,9,2021-04-09T00:50:41Z,1609.34,7.68770421324162,461.212,153,146.828125,7,11
running,2021,4,9,2021-04-09T00:54:42Z,692.98,7.69432013769363,233.706,153,141.1875,0,6
running,2021,4,10,2021-04-10T00:53:25Z,1609.34,7.78589259796807,471.963,138,146.265625,0,0
running,2021,4,10,2021-04-10T01:00:57Z,1609.34,7.52803817008139,451.619,154,149.609375,9,5
running,2021,4,10,2021-04-10T01:08:17Z,1609.34,7.33854993160055,440.278,157,149.78125,0,2
running,2021,4,10,2021-04-10T01:16:42Z,1609.34,7.55560563380282,505.385,151,148.234375,19,17
running,2021,4,10,2021-04-10T01:17:03Z,60.13,7.41769911504425,16.631,157,149.703125,0,0
running,2021,4,10,2021-04-10T17:13:55Z,1609.34,6.91655492521918,428.556,140,150.734375,2,0
running,2021,4,10,2021-04-10T17:20:42Z,1609.34,6.78018200202225,406.794,158,151.875,2,15
running,2021,4,10,2021-04-10T17:27:51Z,1609.34,7.14121405750799,428.517,162,151.5,15,10
running,2021,4,10,2021-04-10T17:35:01Z,1609.34,7.17944325481799,430.713,155,150.6875,14,13
running,2021,4,10,2021-04-10T17:42:07Z,1609.34,7.09775072770574,425.833,164,151.5,17,13
running,2021,4,10,2021-04-10T17:48:59Z,1609.34,6.85644171779141,411.377,167,151.71875,21,14
running,2021,4,10,2021-04-10T17:56:19Z,1609.34,7.17176470588235,439.925,167,149.375,20,17
running,2021,4,10,2021-04-10T18:02:21Z,1243.33,7.17176470588235,334.837,168,151.328125,11,10
running,2021,4,11,2021-04-11T18:37:43Z,1609.34,7.69873708381171,482.935,131,147.46875,2,2
running,2021,4,11,2021-04-11T18:45:23Z,1609.34,7.50907054871221,460.051,149,149.515625,4,0
running,2021,4,11,2021-04-11T18:53:01Z,1609.34,7.63083926031294,457.896,150,150.203125,17,13
running,2021,4,11,2021-04-11T19:00:31Z,1609.34,7.50907054871221,450.543,153,149.84375,29,27
running,2021,4,11,2021-04-11T19:07:50Z,1609.34,7.31254089422028,438.715,151,150.046875,19,23
running,2021,4,11,2021-04-11T19:16:43Z,1609.34,7.16793158738642,533.397,150,148.515625,25,15
running,2021,4,11,2021-04-11T19:23:54Z,1609.34,7.17944325481799,430.814,156,150.734375,31,36
running,2021,4,11,2021-04-11T19:31:00Z,1609.34,7.08837209302326,425.266,161,150.515625,55,46
running,2021,4,11,2021-04-11T19:37:54Z,1609.34,6.90054026241317,414.069,166,151,30,29
running,2021,4,11,2021-04-11T19:45:01Z,1609.34,7.12036102999735,427.271,168,150.875,21,18
running,2021,4,11,2021-04-11T19:54:58Z,1609.34,6.88636713735558,597.576,166,150.96875,15,16
running,2021,4,11,2021-04-11T20:02:16Z,1609.34,7.2946423714985,437.634,172,150.90625,21,30
running,2021,4,11,2021-04-11T20:05:55Z,268.83,7.78815331010453,143.081,151,142.296875,5,0
running,2021,4,12,2021-04-12T23:56:10Z,1609.34,7.88430335097002,518.365,129,142.40625,2,0
running,2021,4,13,2021-04-13T00:03:56Z,1609.34,7.75437987857762,465.261,142,149.1875,2,2
running,2021,4,13,2021-04-13T00:11:47Z,1609.34,7.86350043975374,471.821,148,150.21875,7,2
running,2021,4,13,2021-04-13T00:20:07Z,1609.34,7.824504084014,500.123,149,144.640625,18,23
running,2021,4,13,2021-04-13T00:27:38Z,1609.34,7.51327731092437,450.852,154,151.015625,14,14
running,2021,4,13,2021-04-13T00:29:58Z,39.22,11.6366160520607,17.017,147,150.703125,0,0
running,2021,4,13,2021-04-13T01:06:45Z,1609.34,8.35068493150685,523.306,136,144,2,0
running,2021,4,13,2021-04-13T01:16:41Z,1609.34,8.34289269051322,595.499,144,143.78125,9,16
running,2021,4,13,2021-04-13T01:24:49Z,1609.34,8.128,487.698,142,151.15625,23,25
running,2021,4,13,2021-04-13T01:32:48Z,1609.34,7.99237187127533,479.597,150,150.40625,27,22
running,2021,4,13,2021-04-13T01:34:44Z,40.16,8.22520699172033,12.314,154,150.578125,0,3
running,2021,4,14,2021-04-14T00:02:47Z,1609.34,8.16262933657943,615.455,130,137.5,2,2
running,2021,4,14,2021-04-14T00:10:35Z,1609.34,7.79720930232558,467.899,158,148.84375,5,4
running,2021,4,14,2021-04-14T00:18:37Z,1609.34,8.04752475247525,482.907,146,150.671875,7,2
running,2021,4,14,2021-04-14T00:27:17Z,1609.34,8.16760048721072,519.839,141,147.796875,6,12
running,2021,4,14,2021-04-14T00:35:15Z,1609.34,7.81083284799068,477.384,145,148.875,6,5
running,2021,4,14,2021-04-14T00:42:51Z,1609.34,7.6091914893617,456.576,150,150.84375,0,2
running,2021,4,14,2021-04-14T00:43:46Z,13.33,7.71645569620253,3.835,145,150,0,0
running,2021,4,14,2021-04-14T01:00:44Z,1609.34,8.170088333841,490.18,144,148.5625,2,2
running,2021,4,14,2021-04-14T01:09:25Z,1609.34,8.1378640776699,521.248,161,146.78125,14,14
running,2021,4,14,2021-04-14T01:15:36Z,1207.13,7.75886606884582,349.15,168,150.578125,23,17
running,2021,4,15,2021-04-15T00:11:13Z,1609.34,7.53861720067454,467.824,136,148.1875,2,0
running,2021,4,15,2021-04-15T00:18:27Z,1609.34,7.23170665947695,433.897,160,149.546875,2,2
running,2021,4,15,2021-04-15T00:28:10Z,1597.62,7.62866894197952,583.218,158,146.0625,8,8
running,2021,4,15,2021-04-15T00:33:26Z,1609.34,5.27169811320755,316.323,156,166.78125,14,9
running,2021,4,15,2021-04-15T00:36:26Z,215.99,22.3893155258765,180.295,132,83.453125,0,2
running,2021,4,15,2021-04-15T00:41:30Z,1609.34,5.06083018867925,303.647,160,163.421875,8,16
running,2021,4,15,2021-04-15T00:44:32Z,267.17,18.2217391304348,181.458,132,108.328125,0,2
running,2021,4,15,2021-04-15T00:49:45Z,1609.34,5.22446435527854,313.49,178,167.15625,18,12
running,2021,4,15,2021-04-15T00:52:22Z,221.8,19.0229787234043,157.324,138,100.484375,4,6
running,2021,4,15,2021-04-15T01:00:03Z,1609.34,7.54285714285714,460.538,153,148.953125,7,7
running,2021,4,15,2021-04-15T01:08:54Z,1609.34,7.55560563380282,530.6,152,147.953125,40,28
running,2021,4,15,2021-04-15T01:09:05Z,17.46,6.36204933586338,4.142,152,150,0,0
running,2021,4,16,2021-04-16T00:18:30Z,1609.34,7.94031971580817,476.377,130,143.765625,2,2
running,2021,4,16,2021-04-16T00:26:13Z,1609.34,7.7120184013801,462.756,145,149.265625,4,0
running,2021,4,16,2021-04-16T00:34:11Z,1609.34,7.88894117647059,478.417,147,146.28125,10,10
running,2021,4,16,2021-04-16T00:42:36Z,1609.34,7.73202652061113,504.477,144,145.96875,31,30
running,2021,4,16,2021-04-16T00:44:46Z,333.27,7.09962943356273,88.219,146,142.828125,0,3
running,2021,4,16,2021-04-16T01:14:37Z,1609.34,7.98285714285714,480.28,132,145.671875,2,0
running,2021,4,16,2021-04-16T01:23:27Z,1609.34,8.00429722470904,529.826,141,146.25,0,0
running,2021,4,16,2021-04-16T01:28:09Z,873.57,7.91221238938053,279.815,138,140,14,16
running,2021,4,17,2021-04-17T00:22:42Z,1609.34,7.55347789355111,488.907,123,144.109375,4,2
running,2021,4,17,2021-04-17T00:29:47Z,1609.34,7.08462757527734,425.124,143,149.5625,5,0
running,2021,4,17,2021-04-17T00:35:48Z,1609.34,6.01533976227854,360.922,168,156.46875,6,3
running,2021,4,17,2021-04-17T00:41:41Z,1609.34,5.87823800131493,352.667,179,157.375,3,2
running,2021,4,17,2021-04-17T00:47:42Z,1609.34,6.01668909825034,361.022,183,156.703125,13,12
running,2021,4,17,2021-04-17T00:53:33Z,1609.34,5.85897771952818,351.534,185,156.5,23,18
running,2021,4,17,2021-04-17T00:54:47Z,322.79,6.0987721691678,73.394,187,156.515625,5,11
running,2021,4,17,2021-04-17T01:02:11Z,1609.34,7.40132450331126,444.087,174,149.859375,41,54
running,2021,4,17,2021-04-17T01:03:58Z,342.74,6.85468949654996,87.597,175,151.03125,15,2
running,2021,4,17,2021-04-17T16:15:35Z,1609.34,8.29387755102041,540.637,142,146.65625,2,0
running,2021,4,17,2021-04-17T16:23:44Z,1609.34,8.16262933657943,489.728,145,149.203125,2,0
running,2021,4,17,2021-04-17T16:34:17Z,1609.34,8.67758007117438,632.477,144,147.796875,27,26
running,2021,4,17,2021-04-17T16:42:44Z,1609.34,8.26067138897444,507.018,137,146.40625,22,29
running,2021,4,17,2021-04-17T16:44:59Z,43.81,7.05852631578947,11.53,131,152.453125,0,0
running,2021,4,17,2021-04-17T18:04:29Z,1609.34,8.12307692307692,487.323,131,147.0625,4,0
running,2021,4,17,2021-04-17T18:12:41Z,1609.34,8.18504729935917,491.121,140,146.796875,2,0
running,2021,4,17,2021-04-17T18:16:24Z,747.86,7.80855895196507,217.717,145,146.625,5,4
running,2021,4,18,2021-04-18T13:11:46Z,1609.34,7.88198648251543,472.849,134,149.015625,6,0
running,2021,4,18,2021-04-18T13:19:04Z,1609.34,7.30457516339869,438.242,164,150.296875,2,0
running,2021,4,18,2021-04-18T13:26:13Z,1609.34,7.14882729211087,428.97,168,150.6875,2,2
running,2021,4,18,2021-04-18T13:33:54Z,1609.34,7.68770421324162,461.266,168,150.625,9,9
running,2021,4,18,2021-04-18T13:41:08Z,1609.34,7.23560830860534,434.119,162,151.234375,5,7
running,2021,4,18,2021-04-18T13:48:22Z,1609.34,7.22975741239892,433.772,169,151.65625,9,4
running,2021,4,18,2021-04-18T13:55:22Z,1609.34,6.99958246346555,419.933,173,151.75,7,2
running,2021,4,18,2021-04-18T14:02:20Z,1609.34,6.96685714285714,418.025,170,151.734375,8,10
running,2021,4,18,2021-04-18T14:09:10Z,1609.34,6.83895971443141,410.288,173,152.953125,13,10
running,2021,4,18,2021-04-18T14:16:00Z,1609.34,6.83373248407643,410.039,161,152.796875,8,10
running,2021,4,18,2021-04-18T14:22:51Z,1609.34,6.8407039020658,410.43,164,152.625,15,18
running,2021,4,18,2021-04-18T14:30:10Z,1609.34,7.31653027823241,439.007,167,152.125,15,5
running,2021,4,18,2021-04-18T14:30:26Z,20.62,8.29387755102041,6.376,170,151.671875,0,0
running,2021,4,20,2021-04-20T13:25:20Z,1609.34,7.83593339176161,470.136,127,149.25,9,21
running,2021,4,20,2021-04-20T13:32:52Z,1609.34,7.54497890295359,452.728,148,148.9375,2,2
running,2021,4,20,2021-04-20T13:39:10Z,1044.75,8.09366324683162,378.162,149,144.8125,10,7
running,2021,4,20,2021-04-20T13:40:11Z,331.07,4.91973587674248,60.724,142,172.34375,0,2
running,2021,4,20,2021-04-20T13:41:11Z,180.17,8.96470588235294,60.225,161,151.546875,0,0
running,2021,4,20,2021-04-20T13:43:12Z,600.48,5.38818802732021,120.615,153,165.390625,2,0
running,2021,4,20,2021-04-20T13:44:12Z,205.36,7.88198648251543,60.34,166,150.828125,0,0
running,2021,4,20,2021-04-20T13:47:16Z,928.64,5.30506329113924,183.663,170,167.5,0,2
running,2021,4,20,2021-04-20T13:48:20Z,212.66,8.05235664965476,63.837,177,149.078125,0,0
running,2021,4,20,2021-04-20T13:49:20Z,303.7,5.34736842105263,60.541,168,168.140625,0,0
running,2021,4,20,2021-04-20T13:50:21Z,174.87,9.34578397212544,60.934,173,148.890625,0,0
running,2021,4,20,2021-04-20T13:52:25Z,623.62,5.30716264345073,123.387,171,164.8125,0,0
running,2021,4,20,2021-04-20T13:53:27Z,195.89,8.45865657521287,61.77,174,150.828125,0,2
running,2021,4,20,2021-04-20T13:56:28Z,914.86,5.32613185067514,181.658,168,165.125,5,2
running,2021,4,20,2021-04-20T13:57:02Z,56.99,16.0709406830437,34.14,166,116.203125,2,2
running,2021,4,20,2021-04-20T14:04:33Z,1609.34,7.51748878923767,451.017,170,148.921875,10,23
running,2021,4,20,2021-04-20T14:11:59Z,1609.34,7.31254089422028,445.341,166,149.765625,7,6
running,2021,4,20,2021-04-20T14:12:11Z,30.5,8.76835567178816,9.971,166,151.09375,0,0
running,2021,4,21,2021-04-21T23:27:22Z,1609.34,8.128,487.716,131,144.609375,2,2
running,2021,4,21,2021-04-21T23:35:19Z,1609.34,7.94502369668247,476.756,138,149.515625,5,2
running,2021,4,21,2021-04-21T23:44:18Z,1609.34,8.80577806959948,539.175,136,145.296875,8,9
running,2021,4,21,2021-04-21T23:52:16Z,1609.34,7.95444839857651,477.2,142,148.953125,10,14
running,2021,4,22,2021-04-22T00:00:03Z,1609.34,7.77460869565217,466.534,150,148.859375,50,44
running,2021,4,22,2021-04-22T00:07:54Z,1609.34,7.86119577960141,471.65,152,150.265625,34,30
running,2021,4,22,2021-04-22T00:15:42Z,1609.34,7.78815331010453,467.314,151,150.515625,29,29
running,2021,4,22,2021-04-22T00:33:21Z,868.34,8.19755501222494,323.902,140,142.5,34,32
running,2021,4,22,2021-04-22T01:04:43Z,1609.34,8.02585278276481,481.593,132,147.890625,0,0
running,2021,4,22,2021-04-22T01:12:42Z,1609.34,7.99713774597495,479.772,147,147.984375,7,0
running,2021,4,22,2021-04-22T01:14:29Z,347.71,7.85889246996777,101.887,156,149.734375,2,4
running,2021,4,23,2021-04-23T00:23:06Z,1609.34,7.2083848427842,432.449,139,149.625,2,0
