Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
3495889408,"May 23, 2020, 12:10:39 AM",Afternoon Run,Run,,1684,6.17,185.0,46,false,,,activities/3733204852.fit.gz,,,1684.0,1578.0,6178.0,6.800000190734863,3.9150824546813965,11.0,11.0,-25.0,-18.600000381469727,9.699999809265137,0.02913564257323742,,,88.0,74.99935150146484,,156.88861083984375,,,391.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,6198.7998046875,1590192000.0,1.0,26.780000686645508,26.780000686645508,-3.640000104904175,0.12999999523162842,1010.7999877929688,2.7100000381469727,6.159999847412109,309.0,0.0,1590151808.0,1590203904.0,0.009999999776482582,,,0.0,,0.029999999329447746,16093.0,3.0,356.6000061035156,,,,,,0.0,,,,,,,,,,,,""
3500084990,"May 23, 2020, 6:24:46 PM",Lunch Run,Run,,2319,8.68,188.0,86,false,,,activities/3737659788.fit.gz,,,2319.0,2226.0,8683.0,7.900000095367432,3.9007186889648438,5.0,5.0,-4.599999904632568,1.600000023841858,14.100000381469727,-0.004606702830642462,,,99.0,77.03084564208984,,163.2968292236328,,,591.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,8707.7998046875,1590256768.0,1.0,23.969999313354492,23.969999313354492,3.4600000381469727,0.25999999046325684,1013.5999755859375,2.940000057220459,4.869999885559082,322.0,0.0,1590238080.0,1590290304.0,0.05000000074505806,,,0.0,,0.0,16093.0,7.0,345.20001220703125,,,,,,970.0,,,,,,,,,,,,""
3507199684,"May 25, 2020, 3:05:53 AM",Evening Run,Run,,2090,8.04,183.0,80,false,,,activities/3745244924.fit.gz,,,2090.0,2054.0,8046.2998046875,7.199999809265137,3.9173808097839355,6.0,10.0,-27.600000381469727,-19.799999237060547,4.099999904632568,-0.027341758832335472,,,78.0,74.99458312988281,,163.55831909179688,,,545.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,8056.60009765625,1590375552.0,1.0,30.700000762939453,30.700000762939453,6.730000019073486,0.2199999988079071,1010.9000244140625,0.9800000190734863,2.3299999237060547,299.0,0.0,1590324480.0,1590376832.0,0.07999999821186066,,,0.0,,0.0,16093.0,0.0,317.5,,,,,,0.0,,,,,,,,,,,,""
3510855760,"May 25, 2020, 5:06:01 PM",Morning Walk,Walk,,5595,6.16,126.0,14,false,,,activities/3749097083.fit.gz,,,5595.0,5256.0,6164.39990234375,2.200000047683716,1.1728310585021973,217.0,86.0,1754.0,1898.4000244140625,30.799999237060547,2.125105381011963,,,60.0,49.56256866455078,,105.08859252929688,,,525.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,1590425984.0,1.0,19.110000610351562,19.110000610351562,3.559999942779541,0.36000001430511475,1013.7999877929688,1.2000000476837158,2.2200000286102295,89.0,0.0,1590410496.0,1590463232.0,0.10999999940395355,,,0.0,,0.009999999776482582,16093.0,6.0,307.3999938964844,,,,,,,,,,,,,,,,,,""
3511449352,"May 25, 2020, 7:34:33 PM",Lunch Walk,Walk,,3617,3.10,157.0,19,false,,,activities/3749721442.fit.gz,,,3617.0,3183.0,3103.0,2.0,0.9748664498329163,299.0,41.0,1852.5999755859375,2154.0,36.79999923706055,8.295198440551758,,,57.0,47.297245025634766,,123.87995147705078,,,525.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,1590433152.0,1.0,21.030000686645508,21.030000686645508,4.449999809265137,0.3400000035762787,1013.2999877929688,1.7699999809265137,2.140000104904175,284.0,0.0,1590410496.0,1590463232.0,0.10999999940395355,,,0.0,,0.0,16093.0,10.0,307.70001220703125,,,,,,,,,,,,,,,,,,""
3511902051,"May 25, 2020, 9:06:47 PM",Afternoon Walk,Walk,,5921,6.43,143.0,16,false,,,activities/3750203621.fit.gz,,,5921.0,5275.0,6437.5,2.5999999046325684,1.220379114151001,62.0,420.0,1767.0,2146.39990234375,34.599998474121094,-5.539417266845703,,,75.0,52.18452072143555,,111.77743530273438,,,555.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1590440448.0,1.0,18.989999771118164,18.989999771118164,6.050000190734863,0.4300000071525574,1012.7000122070312,2.8399999141693115,3.450000047683716,256.0,0.0,1590410496.0,1590463232.0,0.10999999940395355,,,0.0,,0.0,16093.0,10.0,308.6000061035156,,,,,,,,,,,,,,,,,,""
3520314753,"May 27, 2020, 2:11:07 PM",Morning Run,Run,,2831,10.03,187.0,129,false,,,activities/3759056185.fit.gz,,,2831.0,2669.0,10038.7998046875,5.099999904632568,3.761258840560913,21.0,54.0,-28.0,13.199999809265137,5.800000190734863,-0.36060085892677307,,,91.0,75.01473236083984,,169.52276611328125,,,741.0,,,129.0,,,,,,,,,,,,,0.0,,1.0,10070.400390625,1590588032.0,1.0,23.690000534057617,23.690000534057617,15.069999694824219,0.5799999833106995,1011.0999755859375,0.5299999713897705,1.059999942779541,16.0,0.0,1590583680.0,1590636160.0,0.18000000715255737,,,0.0,,0.03999999910593033,16093.0,0.0,303.8999938964844,,,,,,0.0,,,,,,,,,,,,""
3528791902,"May 29, 2020, 3:27:50 AM",Evening Run,Run,,1810,7.00,186.0,76,false,,,activities/3767948648.fit.gz,,,1810.0,1789.0,7008.5,6.800000190734863,3.9175517559051514,2.0,2.0,-30.0,-24.200000762939453,3.200000047683716,-0.065634585916996,,,78.0,75.1635513305664,,166.20033264160156,,,485.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,7007.7001953125,1590721152.0,1.0,31.440000534057617,31.440000534057617,13.600000381469727,0.3400000035762787,1008.7999877929688,2.619999885559082,4.610000133514404,199.0,0.0,1590669952.0,1590722560.0,0.2199999988079071,,,0.0,,0.0,16093.0,0.0,295.3999938964844,,,,,,0.0,,,,,,,,,,,,""
3533305490,"May 30, 2020, 12:01:37 AM",Afternoon Run,Run,,2272,8.19,184.0,86,false,,,activities/3772700260.fit.gz,,,2272.0,2260.0,8195.400390625,4.400000095367432,3.6262831687927246,21.0,22.0,7.800000190734863,22.0,11.199999809265137,-0.0268443264067173,,,78.0,75.86495971679688,,162.18499755859375,,,596.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,8237.7998046875,1590796800.0,2.0,26.90999984741211,26.969999313354492,13.460000038146973,0.4399999976158142,1008.2999877929688,3.309999942779541,7.46999979019165,200.0,0.0,1590756352.0,1590809088.0,0.25,,,0.0,,0.8100000023841858,16093.0,3.0,305.1000061035156,,,,,,0.0,,,,,,,,,,,,""
3538627721,"May 30, 2020, 10:37:25 PM",Afternoon Run,Run,,2356,6.24,189.0,90,false,,,activities/3778349893.fit.gz,,,2356.0,2123.0,6244.39990234375,4.5,2.9413094520568848,300.0,105.0,192.0,392.0,42.900001525878906,3.1099865436553955,,,110.0,74.2392578125,,166.83779907226562,,,571.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,7813.5,1590876032.0,5.0,22.850000381469727,22.850000381469727,10.779999732971191,0.46000000834465027,1012.2999877929688,2.7300000190734863,6.320000171661377,241.0,0.14749999344348907,1590842624.0,1590895488.0,0.28999999165534973,,,1.0,5.0,0.3700000047683716,16093.0,6.0,357.70001220703125,,,,,,,,,,,,,,,,,,""
